# reporter: v24 (2026-09-26); filters: subbench=capability, version=0.1, since=2026-09-18T06:00:00Z, until=2026-09-19T05:00:00Z, testee=re2_11.0.0_default-caps-simdna, testee=tre_0.9.0_default-caps-simdna, testee=vectorscan_5.4.11_block-nosom-nocaps-simd; source: store/index.tsv (3 record(s) matching this query); records: 3; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: capability@0.1; machines: budu-ryzen1600; schema_versions: 1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 3; mixed_x13: False; include_provenance: False; worst_other_core_busy: 33.33% (re2_11.0.0_default-caps-simdna / logparse-atomic-removed / large-subject-throughput); floor_pattern: floor-byte
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	base10num-near-miss	cg-number	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	47.876303	5	1.0000	0	0			yes
rank	base10num-near-miss	cg-number	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	231.837622	5	1.0000	0	0			yes
baseline	base10num-near-miss	cg-object-begin	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	cg-object-begin	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.784669	5	1.0000	0	0			no
rank	base10num-near-miss	cg-object-begin	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.409359	5	1.0000	0	0			yes
rank	base10num-near-miss	cg-object-begin	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	81.923275	5	1.0000	0	0			yes
baseline	base10num-near-miss	cg-string-escape	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	cg-string-escape	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.787264	5	1.0000	0	0			no
rank	base10num-near-miss	cg-string-escape	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	26.045563	5	1.0000	0	0			yes
rank	base10num-near-miss	cg-string-escape	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	89.851839	5	1.0000	0	0			yes
baseline	base10num-near-miss	dt-iso8601	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	dt-iso8601	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	23.191098	5	1.0000	0	0			no
rank	base10num-near-miss	dt-iso8601	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	102.072673	5	1.0000	0	0			yes
rank	base10num-near-miss	dt-iso8601	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	310.510194	5	1.0000	0	0			yes
baseline	base10num-near-miss	dt-prose-month	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	dt-prose-month	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.780547	5	1.0000	0	0			no
rank	base10num-near-miss	dt-prose-month	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.116113	5	1.0000	0	0			yes
rank	base10num-near-miss	dt-prose-month	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	192.159035	5	1.0000	0	0			yes
baseline	base10num-near-miss	floor-hit	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	floor-hit	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.805626	5	1.0000	0	0			no
rank	base10num-near-miss	floor-hit	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.446375	5	1.0000	0	0			yes
rank	base10num-near-miss	floor-hit	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	81.078967	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-currency	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-currency	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.781974	5	1.0000	0	0			no
rank	base10num-near-miss	la-currency	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.467369	5	1.0000	0	0			yes
rank	base10num-near-miss	la-currency	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	166.213491	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-email-dotdot	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-email-dotdot	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.788619	5	1.0000	0	0			no
rank	base10num-near-miss	la-email-dotdot	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.103711	5	1.0000	0	0			yes
rank	base10num-near-miss	la-email-dotdot	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	164.607476	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-email-nodup	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-email-nodup	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.779613	5	1.0000	0	0			no
rank	base10num-near-miss	la-email-nodup	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.095796	5	1.0000	0	0			yes
rank	base10num-near-miss	la-email-nodup	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	155.813531	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-float-bound	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-float-bound	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.987155	5	1.0000	0	0			no
rank	base10num-near-miss	la-float-bound	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.097621	5	1.0000	0	0			yes
rank	base10num-near-miss	la-float-bound	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	189.913415	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-float-dotted	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-float-dotted	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.788041	5	1.0000	0	0			no
rank	base10num-near-miss	la-float-dotted	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.111344	5	1.0000	0	0			yes
rank	base10num-near-miss	la-float-dotted	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	157.547761	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-negation-hit	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-negation-hit	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.799651	5	1.0000	0	0			no
rank	base10num-near-miss	la-negation-hit	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	90.349992	5	1.0000	0	0			yes
rank	base10num-near-miss	la-negation-hit	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	241.898330	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-negation-miss	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-negation-miss	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.782941	5	1.0000	0	0			no
rank	base10num-near-miss	la-negation-miss	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	90.451020	5	1.0000	0	0			yes
rank	base10num-near-miss	la-negation-miss	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	277.686400	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-pwd-strong	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-pwd-strong	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.801215	5	1.0000	0	0			no
rank	base10num-near-miss	la-pwd-strong	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.101277	5	1.0000	0	0			yes
rank	base10num-near-miss	la-pwd-strong	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	147.836061	5	1.0000	0	0			yes
baseline	base10num-near-miss	la-pwd-weak	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	la-pwd-weak	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.810935	5	1.0000	0	0			no
rank	base10num-near-miss	la-pwd-weak	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.156499	5	1.0000	0	0			yes
rank	base10num-near-miss	la-pwd-weak	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	164.428699	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-atomic-hit	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-atomic-hit	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.786265	5	1.0000	0	0			no
rank	base10num-near-miss	lp-atomic-hit	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	90.350978	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-atomic-hit	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	344.376021	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-atomic-nonmatch	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-atomic-nonmatch	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.791354	5	1.0000	0	0			no
rank	base10num-near-miss	lp-atomic-nonmatch	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	90.285263	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-atomic-nonmatch	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	278.403268	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-num-leadzero	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-num-leadzero	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	20.270884	5	1.0000	0	0			no
rank	base10num-near-miss	lp-num-leadzero	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	26.742324	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-num-leadzero	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	116.726417	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-num-neg-dec	short-subject-search			re2_11.0.0_default-caps-simdna				baseline_identity	row-best-fallback					re2_11.0.0_default-caps-simdna (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-num-neg-dec	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	1	median_ns	44.538658	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-num-neg-dec	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	2	median_ns	46.367587	5	1.0000	0	0			no
rank	base10num-near-miss	lp-num-neg-dec	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	241.278761	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-quoted	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-quoted	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.788042	5	1.0000	0	0			no
rank	base10num-near-miss	lp-quoted	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.455199	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-quoted	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	192.698779	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-quoted-escaped	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-quoted-escaped	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.787721	5	1.0000	0	0			no
rank	base10num-near-miss	lp-quoted-escaped	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.452912	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-quoted-escaped	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	218.702165	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-syslog	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-syslog	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	55.937911	5	1.0000	0	0			no
rank	base10num-near-miss	lp-syslog	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	90.481369	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-syslog	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	557.718443	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-winpath	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-winpath	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.793487	5	1.0000	0	0			no
rank	base10num-near-miss	lp-winpath	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	90.669993	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-winpath	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	269.522690	5	1.0000	0	0			yes
baseline	base10num-near-miss	lp-winpath-reserved	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	lp-winpath-reserved	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.788454	5	1.0000	0	0			no
rank	base10num-near-miss	lp-winpath-reserved	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	90.200119	5	1.0000	0	0			yes
rank	base10num-near-miss	lp-winpath-reserved	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	287.335618	5	1.0000	0	0			yes
baseline	base10num-near-miss	nu-high-byte	short-subject-search			vectorscan_5.4.11_block-nosom-nocaps-simd				baseline_identity	row-best-fallback					vectorscan_5.4.11_block-nosom-nocaps-simd (row-best fallback -- interp absent from this group)		
rank	base10num-near-miss	nu-high-byte	short-subject-search	plain	same program	vectorscan_5.4.11_block-nosom-nocaps-simd	measured	pinned	1	median_ns	19.806403	5	1.0000	0	0			no
rank	base10num-near-miss	nu-high-byte	short-subject-search	plain	same program	re2_11.0.0_default-caps-simdna	measured	pinned	2	median_ns	25.398200	5	1.0000	0	0			yes
rank	base10num-near-miss	nu-high-byte	short-subject-search	plain	same program	tre_0.9.0_default-caps-simdna	measured	pinned	3	median_ns	88.495360	5	1.0000	0	0			yes
