# reporter: v24 (2026-09-26); filters: subbench=bounded, version=0.3, until=2026-09-21T14:30:16Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (9 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 2; newer_not_measured: 0; subbench_versions: bounded@0.3; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 22.68% (pcrec_25b1984f_vm-in-caps-simdna / floor / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	cls-atleast-4096	d-00002	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.005401	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.408266	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00002	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.617499	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	6.437037	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	6.470133	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	13.423991	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	15.375166	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	31.737557	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	39.684555	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00005	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.619550	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.528332	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.857461	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	15.060219	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	15.071908	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.059948	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.316501	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00005	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.617058	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	7.931399	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	7.949780	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	20.007339	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	22.831309	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	33.461409	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	38.481749	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00007	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.616166	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.527870	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.883303	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	15.651378	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	15.670489	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	28.971610	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.272886	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00007	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.618847	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	8.545821	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	8.987677	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	31.269173	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	5	median_ns	34.791385	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	37.728063	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	38.461017	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00008	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.613291	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.532965	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.870551	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	15.941943	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	16.535321	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.007595	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.368244	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00008	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.616839	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	9.473362	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	9.895869	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	30.954218	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	34.264032	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	34.881849	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	37.459215	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00009	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.616363	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.527832	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.877607	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	15.759374	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	16.151642	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	28.982867	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.306827	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00009	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.617872	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	9.330460	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	10.180019	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	4	median_ns	33.941670	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	5	median_ns	35.644212	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	36.969931	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	39.256516	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00015	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00015	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.615067	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00015	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.530857	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.883415	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	17.422022	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	17.694153	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00015	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.003731	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.295445	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00015	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00015	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.617921	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00015	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	11.802197	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00015	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	12.528392	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	4	median_ns	39.184026	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	43.528664	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	47.509549	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00015	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	50.166126	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00016	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00016	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.614557	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00016	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.527268	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.868657	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	18.620843	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	19.350236	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00016	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.280172	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.400764	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00016	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00016	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.621409	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00016	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	12.927800	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00016	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	13.944433	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	4	median_ns	41.060899	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	44.997676	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	49.727410	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00016	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	52.302499	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00017	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00017	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.614719	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00017	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.526860	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00017	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.985551	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00017	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	19.178793	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00017	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	19.899585	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00017	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	29.058086	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00017	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	29.344297	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00017	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00017	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.616664	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00017	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	13.068271	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00017	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	3	median_ns	14.575856	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00017	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	4	median_ns	40.449552	5	1.0000	0	0			yes
