# reporter: v24 (2026-09-26); filters: subbench=bounded, version=0.3, since=2026-09-01T00:00:00Z, until=2026-09-21T14:00:00Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_d34c9131_auto-caps-simdna, testee=pcrec_288d505_auto-nocaps-simdna, testee=pcrec_d34c9131_vm-caps-simdna, testee=pcrec_d34c9131_vm-in-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna; source: store/index.tsv (12 record(s) matching this query); records: 10; excluded_invalid: 0; superseded: 2; newer_not_measured: 0; subbench_versions: bounded@0.3; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 10; mixed_x13: False; include_provenance: False; worst_other_core_busy: 100.0% (pcrec_288d505_auto-nocaps-simdna / dig-upto-32 / large-subject-throughput); floor_pattern: floor; null_band: set grain only (not computed at subject grain)
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	cls-atleast-4096	d-00001	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	6	median_ns	11.748144	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00001	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	13.575482	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00001	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	8	median_ns	14.832167	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00001	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	31.194325	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00001	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	39.858678	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00002	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	7.526954	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	7.531645	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.864374	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	9.967868	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	5	median_ns	12.199982	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	6	median_ns	12.443041	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	7	median_ns	12.790022	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00002	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	median_ns	13.006598	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	29.005401	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	29.408266	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00002	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	1	median_ns	5.320063	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	6.437037	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	6.470133	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	6.479127	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	13.423991	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	6	median_ns	13.472068	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	15.375166	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	8	median_ns	16.231651	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	31.737557	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00002	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	39.684555	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00005	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	7.528332	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	7.533049	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.857461	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	9.902458	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	14.570646	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	6	median_ns	15.060219	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	median_ns	15.071908	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	8	median_ns	15.317651	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	29.059948	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	29.316501	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00005	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	1	median_ns	6.665837	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	2	median_ns	7.885746	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	7.931399	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	7.949780	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	5	median_ns	19.779961	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	20.007339	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	7	median_ns	22.799012	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	8	median_ns	22.831309	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	33.461409	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00005	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	38.481749	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00007	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	7.527870	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	7.536579	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	9.869763	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	9.883303	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	15.104775	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	6	median_ns	15.120966	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	7	median_ns	15.651378	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	median_ns	15.670489	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	28.971610	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	29.272886	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00007	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	1	median_ns	7.274942	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	8.545821	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	3	median_ns	8.639914	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	8.987677	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	31.269173	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	6	median_ns	31.395714	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	34.791385	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	8	median_ns	37.728063	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	9	median_ns	37.780574	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00007	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	38.461017	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00008	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	7.530709	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	2	median_ns	7.532965	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	9.851769	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	9.870551	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	15.424837	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	6	median_ns	15.635635	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	7	median_ns	15.941943	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	median_ns	16.535321	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	29.007595	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	29.368244	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00008	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	1	median_ns	7.634333	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	9.473362	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	3	median_ns	9.519823	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	9.895869	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	30.954218	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	6	median_ns	31.166376	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	7	median_ns	34.264032	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	8	median_ns	34.270791	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	34.881849	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00008	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	37.459215	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00009	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	7.527832	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	7.532886	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	3	median_ns	9.877607	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	9.891123	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	5	median_ns	15.661742	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	6	median_ns	15.663380	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	7	median_ns	15.759374	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	8	median_ns	16.151642	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	28.982867	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	29.306827	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00009	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	1	median_ns	7.938418	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	2	median_ns	9.271389	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	3	median_ns	9.330460	5	1.0000	0	0			no
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	10.180019	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	33.941670	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	6	median_ns	33.983511	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	35.644212	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	8	median_ns	36.909543	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	9	median_ns	36.969931	5	1.0000	0	0			yes
rank	cls-atleast-4096	d-00009	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	39.256516	5	1.0000	0	0			yes
baseline	cls-atleast-4096	d-00015	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
