# reporter: v24 (2026-09-26); filters: subbench=capability, version=0.1, since=2026-09-17T00:00:00Z, until=2026-09-21T01:10:00Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=libpcre2_10.46_dfa-nocaps-simdna, testee=pcrec_cf0962e3_auto-caps-simdna, testee=pcrec_cf0962e3_auto-nocaps-simdna, testee=pcrec_cf0962e3_vm-caps-simdna, testee=pcrec_cf0962e3_vm-in-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna; source: store/index.tsv (12 record(s) matching this query); records: 11; excluded_invalid: 0; superseded: 1; newer_not_measured: 0; subbench_versions: capability@0.1; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 11; mixed_x13: False; include_provenance: False; worst_other_core_busy: 58.96% (pcrec_25b1984f_auto-nocaps-simdna / wild-waf-crs-942140-dbnames / large-subject-throughput); floor_pattern: floor-byte; null_band: set grain only (not computed at subject grain)
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
record						capability@0.1__pcrec_cf0962e3_vm-in-caps-simdna__budu-ryzen1600__20260918T025149Z				agreement	agree (0 of 124 groups; 7 of 4829 rows; 7 unjudged; k=1.5, 2/3; 5 trials)							
baseline	balanced-parens-rec	br-doubled-word	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.229159	5	1.0000	0	0			no
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	33.371253	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	37.546243	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	4	median_ns	72.356096	5	1.0000	0	0			no
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	72.454803	5	1.0000	0	0			no
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	6	median_ns	75.308041	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	80.270255	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	8	median_ns	80.527361	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	9	median_ns	80.576930	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	median_ns	80.583334	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-doubled-word	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	11	median_ns	80.606534	5	1.0000	0	0			yes
baseline	balanced-parens-rec	br-dup-param	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.269379	5	1.0000	0	0			no
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	33.366744	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	37.425230	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	60.598236	5	1.0000	0	0			no
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	5	median_ns	60.906001	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	6	median_ns	61.228228	5	1.0000	0	0			no
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	64.367198	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	8	median_ns	64.554954	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	9	median_ns	64.635516	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	median_ns	64.673611	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-dup-param	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	11	median_ns	64.754911	5	1.0000	0	0			yes
baseline	balanced-parens-rec	br-palindrome	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.231586	5	1.0000	0	0			no
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	33.090941	5	1.0000	0	0			no
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	3	median_ns	33.180022	5	1.0000	0	0			no
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	4	median_ns	33.368642	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	5	median_ns	34.180887	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	35.794667	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	7	median_ns	35.837437	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	8	median_ns	35.859852	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	9	median_ns	36.079110	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	10	median_ns	36.169182	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-palindrome	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	11	median_ns	36.361491	5	1.0000	0	0			yes
baseline	balanced-parens-rec	br-quoted-delim	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.222978	5	1.0000	0	0			no
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	33.365102	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	36.815978	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	4	median_ns	72.370880	5	1.0000	0	0			no
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	72.533970	5	1.0000	0	0			no
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	6	median_ns	74.109336	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	80.284337	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	8	median_ns	80.562427	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	9	median_ns	80.572429	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	10	median_ns	80.588876	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-quoted-delim	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	11	median_ns	80.593500	5	1.0000	0	0			yes
baseline	balanced-parens-rec	br-tag-mismatch	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.228993	5	1.0000	0	0			no
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	33.369113	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	37.706624	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	4	median_ns	85.981483	5	1.0000	0	0			no
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	87.295889	5	1.0000	0	0			no
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	6	median_ns	89.747368	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	95.565097	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	8	median_ns	95.919540	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	9	median_ns	95.939367	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	median_ns	95.942984	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-mismatch	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	11	median_ns	96.046315	5	1.0000	0	0			yes
baseline	balanced-parens-rec	br-tag-pair	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.240200	5	1.0000	0	0			no
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	33.369073	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	37.644352	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	4	median_ns	83.020390	5	1.0000	0	0			no
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	83.045519	5	1.0000	0	0			no
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	6	median_ns	84.570358	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	91.769350	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	8	median_ns	92.081854	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	9	median_ns	92.117764	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	10	median_ns	92.120200	5	1.0000	0	0			yes
rank	balanced-parens-rec	br-tag-pair	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	11	median_ns	92.156872	5	1.0000	0	0			yes
baseline	balanced-parens-rec	cg-array-begin	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	1	median_ns	15.784031	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	2	median_ns	15.789067	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	3	median_ns	15.789522	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	15.804326	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	15.807396	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	6	median_ns	15.814963	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	16.529721	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	8	median_ns	16.598156	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	9	median_ns	29.231225	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	10	median_ns	33.367404	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-array-begin	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	11	median_ns	37.103381	5	1.0000	0	0			yes
baseline	balanced-parens-rec	cg-constant	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	28.217632	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	2	median_ns	28.218977	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	3	median_ns	28.288411	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	28.305671	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	28.318731	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	6	median_ns	28.346916	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	median_ns	28.350332	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	8	median_ns	28.469715	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	9	median_ns	29.263927	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	10	median_ns	33.373622	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-constant	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	11	median_ns	36.381345	5	1.0000	0	0			yes
baseline	balanced-parens-rec	cg-key-colon	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.238210	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	33.373287	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	37.212051	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	4	median_ns	51.094626	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	5	median_ns	51.148140	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	6	median_ns	51.152457	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	51.955316	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	8	median_ns	52.670052	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	9	median_ns	53.365715	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	10	median_ns	53.429484	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-key-colon	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	11	median_ns	60.483501	5	1.0000	0	0			yes
baseline	balanced-parens-rec	cg-number	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	libpcre2_10.46_dfa-nocaps-simdna	measured	pinned	1	median_ns	29.256977	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	2	median_ns	33.364275	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	37.087641	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	4	median_ns	56.720654	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	5	median_ns	57.300498	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	6	median_ns	60.475056	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	7	median_ns	60.492882	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	8	median_ns	60.507885	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	9	median_ns	60.525203	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	10	median_ns	60.544590	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-number	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	11	median_ns	60.796567	5	1.0000	0	0			yes
baseline	balanced-parens-rec	cg-object-begin	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_cf0962e3_vm-caps-simdna	measured	pinned	1	median_ns	15.789635	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	2	median_ns	15.793550	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_cf0962e3_auto-nocaps-simdna	measured	pinned	3	median_ns	15.794756	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_cf0962e3_auto-caps-simdna	measured	pinned	4	median_ns	15.802298	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	5	median_ns	15.805593	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	6	median_ns	15.805730	5	1.0000	0	0			no
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	7	median_ns	16.529089	5	1.0000	0	0			yes
rank	balanced-parens-rec	cg-object-begin	short-subject-search	plain	same program	pcrec_cf0962e3_vm-in-caps-simdna	measured	pinned	8	median_ns	16.581887	5	1.0000	0	0			yes
