# program_identity v1; subbench=capability@0.1; engine=pcrec; old=b1885a83; new=6ef76820
# binaries: b1885a83=da3440949ec124bc9c91d0519078b017831437f83cb26c7dbc7f93601487f3f3; 6ef76820=171d9a6f3ebda89b7cddb65c4ba296d3267de6757eadd8c5dd2265e23afbadc5
# normalization: dropped = the `/* Generated by pcrec` line, the `.abi = N,` initializer, and every `#define` whose name is defined on ONE side only; everything else compared verbatim (.c + .h, emitted WITHOUT -fcomments)
# generated by: tools/program_identity.py (docs/design/null_band_v1.md)
# config auto-caps-simdna: flags `--features all`; records capability@0.1__pcrec_b1885a83_auto-caps-simdna__budu-ryzen1600__20260923T114747Z.jsonl / capability@0.1__pcrec_6ef76820_auto-caps-simdna__budu-ryzen1600__20260923T200117Z.jsonl
# config auto-nocaps-simdna: flags `--features all --no-captures`; records capability@0.1__pcrec_b1885a83_auto-nocaps-simdna__budu-ryzen1600__20260923T122232Z.jsonl / capability@0.1__pcrec_6ef76820_auto-nocaps-simdna__budu-ryzen1600__20260923T203241Z.jsonl
# config vm-caps-simdna: flags `--features all --engine=vm`; records capability@0.1__pcrec_b1885a83_vm-caps-simdna__budu-ryzen1600__20260923T125206Z.jsonl / capability@0.1__pcrec_6ef76820_vm-caps-simdna__budu-ryzen1600__20260923T210008Z.jsonl
# config vm-in-caps-simdna: flags `--features all --engine=vm`; records capability@0.1__pcrec_b1885a83_vm-in-caps-simdna__budu-ryzen1600__20260923T133317Z.jsonl / capability@0.1__pcrec_6ef76820_vm-in-caps-simdna__budu-ryzen1600__20260923T214059Z.jsonl
# verdicts: changed=104, identical=393, refused-both=15
config	pattern_id	form	verdict	old_sha256	new_sha256	ignored_one_sided_macros
auto-caps-simdna	currency-lookbehind-fixed	plain	identical	8ae3a3e83890e8044c8bbde4dea24e77e4d0a7ebf675f5844acfc952abd5c93c	8ae3a3e83890e8044c8bbde4dea24e77e4d0a7ebf675f5844acfc952abd5c93c	RX_REQ_WHY
auto-caps-simdna	currency-lookbehind-fixed	whole-subject	identical	dbf123bb7cae2a8aceaa4805efab162ca38ca9658584fb86d37c223ed5e9f7dc	dbf123bb7cae2a8aceaa4805efab162ca38ca9658584fb86d37c223ed5e9f7dc	RX_REQ_WHY
auto-caps-simdna	date-nested-plus	plain	identical	d27a245313a6810e55dbbcfb3c47ff7e4978351a343c8532d2b7da454d38a570	d27a245313a6810e55dbbcfb3c47ff7e4978351a343c8532d2b7da454d38a570	RX_REQ_WHY
auto-caps-simdna	date-nested-plus	whole-subject	identical	356498030dce2055099165a544f18d26e7964f9590271a5af72465f3f663d262	356498030dce2055099165a544f18d26e7964f9590271a5af72465f3f663d262	RX_REQ_WHY
auto-caps-simdna	doubled-word	plain	identical	d2b8675f55a3caf702170f292d817212db369cbb71e3eab2f93ed281acae77cd	d2b8675f55a3caf702170f292d817212db369cbb71e3eab2f93ed281acae77cd	RX_REQ_WHY
auto-caps-simdna	doubled-word	whole-subject	identical	5a62d627764b8d873a0341ef7c3f1e872604c62ef8fc0832d28b0f6e0ec447ee	5a62d627764b8d873a0341ef7c3f1e872604c62ef8fc0832d28b0f6e0ec447ee	RX_REQ_WHY
auto-caps-simdna	dup-param-detect	plain	identical	00413029f6c956e53cd569e55e74e089d2f3b6ff499562cfe540a3ba88b7f756	00413029f6c956e53cd569e55e74e089d2f3b6ff499562cfe540a3ba88b7f756	RX_REQ_WHY
auto-caps-simdna	dup-param-detect	whole-subject	identical	5b3480f6ae5361320ce829a703d9d5f1439746ef2aa3e26f7392e88c39ac10b9	5b3480f6ae5361320ce829a703d9d5f1439746ef2aa3e26f7392e88c39ac10b9	RX_REQ_WHY
auto-caps-simdna	email-local-nodup	plain	identical	40035934465e2da680ec9c6c25c04dbaed4b395d89631d1548d3bca6a6f8f26d	40035934465e2da680ec9c6c25c04dbaed4b395d89631d1548d3bca6a6f8f26d	RX_REQ_WHY
auto-caps-simdna	email-local-nodup	whole-subject	identical	f846887a5045cafee32695ff61908bd1edec8717c0e1fa345a7f34df50f4728e	f846887a5045cafee32695ff61908bd1edec8717c0e1fa345a7f34df50f4728e	RX_REQ_WHY
auto-caps-simdna	email-nested-plus	plain	changed	c651356faac41d17ac3c7fa93f5a24caa534ed10de16cbb6530676be16a70b67	966eb261e7ed33669c5caef9345e11e64605757b237f8a627ea2ac3d44b596a3	RX_REQ_WHY
auto-caps-simdna	email-nested-plus	whole-subject	changed	4351f64ef7ed6cae117bfad090fd025ba181453aa6eec828a780c5c71faf7085	f0ccc5123981129fdcae7d4c47cf95ff12e013d52603eaecec9b86a770db2b27	RX_REQ_WHY
auto-caps-simdna	evil-alt-nested	plain	identical	318dfb9945956b06ddeb0316350c49d0a3ecc957a40ecb85854966b61d60888e	318dfb9945956b06ddeb0316350c49d0a3ecc957a40ecb85854966b61d60888e	RX_REQ_WHY
auto-caps-simdna	evil-alt-nested	whole-subject	identical	53619adf19ce15136a0319bd0ebad6a4b85639ae5fff6d0711ef263113f04b50	53619adf19ce15136a0319bd0ebad6a4b85639ae5fff6d0711ef263113f04b50	RX_REQ_WHY
auto-caps-simdna	file-ext-order	plain	identical	c6fc836eb6294cc9507472bafe2d63f78d153ca3ed41759afa21e0d838cea346	c6fc836eb6294cc9507472bafe2d63f78d153ca3ed41759afa21e0d838cea346	RX_REQ_WHY
auto-caps-simdna	file-ext-order	whole-subject	identical	ec9a80c692dc73dac44647aca69b389322edd45e29b3f14c7572579a8e179a9d	ec9a80c692dc73dac44647aca69b389322edd45e29b3f14c7572579a8e179a9d	RX_REQ_WHY
auto-caps-simdna	float-literal-bound	plain	identical	031856e2042ae5cb01eb22e5c4ae2111d08ea169c75ca2cc69a28f3a71be3ab7	031856e2042ae5cb01eb22e5c4ae2111d08ea169c75ca2cc69a28f3a71be3ab7	RX_REQ_WHY
auto-caps-simdna	float-literal-bound	whole-subject	identical	a97f85edee8e930cd3810ef68aed35a3651534e2be5f2674d08637cf0991ea4f	a97f85edee8e930cd3810ef68aed35a3651534e2be5f2674d08637cf0991ea4f	RX_REQ_WHY
auto-caps-simdna	floor-byte	plain	changed	1c3029692bffd0c1b64c1b979b10a871a99e8c7124e5a99fa8b95b6c9b53a2bd	04537b066664a257d6f7b43d462ff2c700af8b4257fe2e74d274ad24a405c156	RX_REQ_WHY
auto-caps-simdna	floor-byte	whole-subject	changed	db766a51df8130458dab9790d0a089fbc8f67a5f2dbc0609399a60ac7b5c56df	c69ddaef35b1d1e4d69e4c8ef1411a99a75c8dc9898b08664a15d33f35ae475d	RX_REQ_WHY
auto-caps-simdna	high-byte-run	plain	identical	a11597326c127632be1dff40b47d66deef4a99d2569703296c0c43162d63387f	a11597326c127632be1dff40b47d66deef4a99d2569703296c0c43162d63387f	RX_REQ_WHY
auto-caps-simdna	high-byte-run	whole-subject	identical	68d104c1fa837c0c42f0963586784570580a9785463bc1bf5c748babc94f70cc	68d104c1fa837c0c42f0963586784570580a9785463bc1bf5c748babc94f70cc	RX_REQ_WHY
auto-caps-simdna	ipv4-near-miss	plain	changed	b5ac412551e45f32bea25c9f1348700357827b9e6fcc2b5084f5abf0fe5f7d55	e2847514c5b1f0cc1a1650179d570d52503df605ef1f81d25973e0c3eb678425	RX_REQ_WHY
auto-caps-simdna	ipv4-near-miss	whole-subject	changed	67eae564a6a040ffd1fe02f24a5084c0da5707ec3a28625bac6fb066c7ec1d63	65e4b46b0179cc55ec2e4c18a85e4985472bed919e24468c3e8a261cf9cdc4df	RX_REQ_WHY
auto-caps-simdna	keyword-prefix-order	plain	identical	78da359793d895976a705bc7f3267b6fba05bea928bea2ef96ba3f433fae8e57	78da359793d895976a705bc7f3267b6fba05bea928bea2ef96ba3f433fae8e57	RX_REQ_WHY
auto-caps-simdna	keyword-prefix-order	whole-subject	identical	42da551a4b94dce0f63c54e71e96d66ec017a59b5eb86803ca6cd0f885b4e1cb	42da551a4b94dce0f63c54e71e96d66ec017a59b5eb86803ca6cd0f885b4e1cb	RX_REQ_WHY
auto-caps-simdna	logparse-atomic	plain	changed	503796d66826bd3b850191e2126e7e3b5d76ed0ec74f1edfd0570153512cecf5	78467090fb783122c45c92fd4b9e5482f985d2bd61b82726d5f30cba6bb483c9	RX_REQ_WHY
auto-caps-simdna	logparse-atomic	whole-subject	changed	8dea8ad154d7f33041d529ffb65d5d5ebddc15144c12de3efcb6edebb30c0644	56d36691bbb14fa361867a2a13f3e3a9265efcfb0546d83c87be3044a1119a18	RX_REQ_WHY
auto-caps-simdna	logparse-atomic-removed	plain	changed	c0a0e28b1cc648e074d65a7e75df8b2725bbef47043fc8ea305dad1d08b48f43	76ff293cf2fb771a32baa21270ad47a24b88a79fae376b5047e5134272d093eb	RX_REQ_WHY
auto-caps-simdna	logparse-atomic-removed	whole-subject	changed	45ecd0e9390efde3cd312d4d996891953645c75ffff9a77118f0862fa2d9cdc8	bd5a862618e27d1454b6aec988c2935114f9464b071f10f72b7e52dc8606dd55	RX_REQ_WHY
auto-caps-simdna	mojibake-curly-quote	plain	changed	37233f0e8ec6635edcf305e678c6bbfc78fb9c32c907ec37dbf9f1021019d846	98ddb04f6954eedf0f3d2cb6c9de75234500aec6a31f3d44e82a5d6c82f9eedf	RX_REQ_WHY
auto-caps-simdna	mojibake-curly-quote	whole-subject	changed	e9191f94abe2f080e4ee00bdaf22c78b97f8c2d907d17163f891f2b1d14b4950	96546ef04321f8fadaa34b2f47893a30105cfb73c592df5eef60960c9793198c	RX_REQ_WHY
auto-caps-simdna	negation-scope-lookbehind-var	plain	refused-both	-	-	-
auto-caps-simdna	negation-scope-lookbehind-var	whole-subject	refused-both	-	-	-
auto-caps-simdna	nested-comment-rec	plain	identical	fd8a12539a5b1456d60ae0cb3215ca18f42f6b2bff6f422e082f617423f29d05	fd8a12539a5b1456d60ae0cb3215ca18f42f6b2bff6f422e082f617423f29d05	RX_REQ_WHY
auto-caps-simdna	nested-comment-rec	whole-subject	identical	400517fff4b569db8c4934c91993d63655e8a368064416caac9774856e7b8c23	400517fff4b569db8c4934c91993d63655e8a368064416caac9774856e7b8c23	RX_REQ_WHY
auto-caps-simdna	numeric-id-nested-plus	plain	identical	40828f6de9386954992a92622703c2532fca98ca07b76cd1d1804fa730846895	40828f6de9386954992a92622703c2532fca98ca07b76cd1d1804fa730846895	RX_REQ_WHY
auto-caps-simdna	numeric-id-nested-plus	whole-subject	identical	a515be5125a37ab303a58d20812a2101bd8cda511c36ea79edad2a8e49ca6307	a515be5125a37ab303a58d20812a2101bd8cda511c36ea79edad2a8e49ca6307	RX_REQ_WHY
auto-caps-simdna	phone-list-nested-plus	plain	identical	e1d0fac3572dec35cbf63ca16b081945e0278e99d11c04cb6ce4769fb43759c4	e1d0fac3572dec35cbf63ca16b081945e0278e99d11c04cb6ce4769fb43759c4	RX_REQ_WHY
auto-caps-simdna	phone-list-nested-plus	whole-subject	identical	3ee8233b68f65af1018eeed4aecddc4a56dc74c52eca669f67c600b9fd1bca9e	3ee8233b68f65af1018eeed4aecddc4a56dc74c52eca669f67c600b9fd1bca9e	RX_REQ_WHY
auto-caps-simdna	phone-palindrome-6	plain	identical	1f1fc2dd5dfe76352075c81c6ae53d2dc3d4f57e4a5113bca5bd17eadf79d0a6	1f1fc2dd5dfe76352075c81c6ae53d2dc3d4f57e4a5113bca5bd17eadf79d0a6	RX_REQ_WHY
auto-caps-simdna	phone-palindrome-6	whole-subject	identical	0168b6f5f1bf8263ade633e87b8a1a94b04d96e46bf80891d91209840d85bb89	0168b6f5f1bf8263ade633e87b8a1a94b04d96e46bf80891d91209840d85bb89	RX_REQ_WHY
auto-caps-simdna	pwd-strength-chain	plain	identical	dd81760fefd169704ac3f690b5c4b48692146d1b40016619d551a328b9ccafe4	dd81760fefd169704ac3f690b5c4b48692146d1b40016619d551a328b9ccafe4	RX_REQ_WHY
auto-caps-simdna	pwd-strength-chain	whole-subject	identical	760dacaa2a1f8028d65f77c210fe7bba3aeabe72d80c1bd3bdb7bb0e59aecec5	760dacaa2a1f8028d65f77c210fe7bba3aeabe72d80c1bd3bdb7bb0e59aecec5	RX_REQ_WHY
auto-caps-simdna	quoted-delim-match	plain	identical	c48ac1b05e8ac707828f66b0160683c55eaff7485cd20478ffe8f45e4365078b	c48ac1b05e8ac707828f66b0160683c55eaff7485cd20478ffe8f45e4365078b	RX_REQ_WHY
auto-caps-simdna	quoted-delim-match	whole-subject	identical	a16432eedfd9204f007d7247707f4cd83c0dbd7ed241a586477299c0912692a4	a16432eedfd9204f007d7247707f4cd83c0dbd7ed241a586477299c0912692a4	RX_REQ_WHY
auto-caps-simdna	router-prefix-order	plain	identical	13ca5897dea6f8a18d20d13496aba4ab80b056064bc5aa4b34bfa4123a4ae633	13ca5897dea6f8a18d20d13496aba4ab80b056064bc5aa4b34bfa4123a4ae633	RX_REQ_WHY
auto-caps-simdna	router-prefix-order	whole-subject	identical	c2ec6347fd243fbbe2cff323a8eb31aef7254687e4999fedaa0d9f97fa75d1ad	c2ec6347fd243fbbe2cff323a8eb31aef7254687e4999fedaa0d9f97fa75d1ad	RX_REQ_WHY
auto-caps-simdna	tag-depth3-bound	plain	identical	31571cbbc6904d1cd0c1bdcdff0f0ad8f29e109e0f039a0ee2fec1fc2565ddb3	31571cbbc6904d1cd0c1bdcdff0f0ad8f29e109e0f039a0ee2fec1fc2565ddb3	RX_REQ_WHY
auto-caps-simdna	tag-depth3-bound	whole-subject	identical	83e73f948542575447bdd4f34f6f40e056ccb45f0a78826f1ffdcfb181f28c2d	83e73f948542575447bdd4f34f6f40e056ccb45f0a78826f1ffdcfb181f28c2d	RX_REQ_WHY
auto-caps-simdna	tag-pair-match	plain	identical	da1fd7c3f1072610059743f488e357a98c109908a72eb640cb4dc8c0de258580	da1fd7c3f1072610059743f488e357a98c109908a72eb640cb4dc8c0de258580	RX_REQ_WHY
auto-caps-simdna	tag-pair-match	whole-subject	identical	26727033d3d66eda54ec85f7683789931e74dc51ff54307bff82dbfc56e76c75	26727033d3d66eda54ec85f7683789931e74dc51ff54307bff82dbfc56e76c75	RX_REQ_WHY
auto-caps-simdna	trim-nested-star	plain	identical	017bb5e447223c6cb843ea1df38484477e5b45f0c411a78caffcafebc1b79f3e	017bb5e447223c6cb843ea1df38484477e5b45f0c411a78caffcafebc1b79f3e	RX_REQ_WHY
auto-caps-simdna	trim-nested-star	whole-subject	identical	906c437f9e225b7c93374689520cb6c09c9c7f41155c393906db1e6f3ef42d2d	906c437f9e225b7c93374689520cb6c09c9c7f41155c393906db1e6f3ef42d2d	RX_REQ_WHY
auto-caps-simdna	utf8-lead-no-cont	plain	identical	3a1e51d716ebc3b42d1cddc82a11cc4fc04d60472cf7173d11e1f8ef7134f60c	3a1e51d716ebc3b42d1cddc82a11cc4fc04d60472cf7173d11e1f8ef7134f60c	RX_REQ_WHY
auto-caps-simdna	utf8-lead-no-cont	whole-subject	identical	c2894ad5da29833f29c0d5ee6c7b4cb873b2ed785873f823c081a37a59b14013	c2894ad5da29833f29c0d5ee6c7b4cb873b2ed785873f823c081a37a59b14013	RX_REQ_WHY
auto-caps-simdna	uuid-near-miss	plain	changed	0e21798b884426822bda59a5c7e144a90d46282090db671f33adb692b864b97c	9fc05bcb97da65e8513e1e51a9bf6c466aab9e420c8e6a70934f0bb2e2b3fec2	RX_REQ_WHY
auto-caps-simdna	uuid-near-miss	whole-subject	changed	d57005ce0e926a066110521cd8c161fee7ba93337c10cc180c2145912062a113	078d98a11655deeaf17014853defff675dec065647d592cb6afb3113834b1411	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-array-begin	plain	changed	f134158bb3510695b543093fa59e452e179f4bed0753a335c5dd2323cc980ba3	0531b2584bb65f671edf3a76110e84e483aa40b692fbb3aacf686eef519a2ecf	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-array-begin	whole-subject	changed	4aaba99c2336e74d9d2feb956cb51be4eb7f8588d6b4a019fcb20bfd3db9a814	583c200ab7be46685ceeeb82aae8d516fd0640e44e49004c2132a6c357e6ca1e	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-constant	plain	identical	9a319b91055c3af0be130ceeff3ee800d656a5c4cf9f388ed8606aa5e051e28b	9a319b91055c3af0be130ceeff3ee800d656a5c4cf9f388ed8606aa5e051e28b	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-constant	whole-subject	identical	3ec1dfbb429fd75b3342ed39fe471b91fd9cd30d2f7f8520458e82bf4c4400ba	3ec1dfbb429fd75b3342ed39fe471b91fd9cd30d2f7f8520458e82bf4c4400ba	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-number-extended	plain	identical	333feae7f816aa0b40d68a8018252e4b2480d114ea9291ea047263e84d5f8023	333feae7f816aa0b40d68a8018252e4b2480d114ea9291ea047263e84d5f8023	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-number-extended	whole-subject	identical	7c5a9258927bde59f171334973c5075fed8924dd4b77c6f5872a407e563247d2	7c5a9258927bde59f171334973c5075fed8924dd4b77c6f5872a407e563247d2	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-object-begin	plain	changed	aeda478262bf09d27f9513b1abfe0f6d3818e16bdad4c7a35f97a94308b9909c	cd287daca878415a6a66729d73f6924368c9359393cefd81026c5e90f80c74e4	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-object-begin	whole-subject	changed	51660c21e4dd62211d1f915ee3480fbbb96e1cb7385af677da1b38880bf0fb90	2cc6d2a0c9132651864a1a5a2d9529e076ca80e34d0c89d5ef8ccd99be379d4d	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-stringcontent-escape	plain	changed	534143e549f09b6a807731cd7d6c28c5a1523d221cc9ca39b4885f5e977bcf75	2b9a1021c83e6c56b63099fb94d8904ec7da8f46bd4df3465169f229598bb64a	RX_REQ_WHY
auto-caps-simdna	wild-codegrammar-json-stringcontent-escape	whole-subject	changed	4784340b6591cba8e8d4c3067d554d1bc4220e90dfd1dec9b7cd3735de6729b4	a13b749e52f4cc4729934ecd8a841c5289c47d45b50fb1050995ef261f9ba36f	RX_REQ_WHY
auto-caps-simdna	wild-datetime-datefinder-alternation	plain	refused-both	-	-	-
auto-caps-simdna	wild-datetime-datefinder-alternation	whole-subject	refused-both	-	-	-
auto-caps-simdna	wild-datetime-moment-iso8601	plain	changed	4231f5041baebaa380016cc542a58224c78ad805e4f4ea601bc2fdfb4c92547d	6501867194f953e8c0a901be5ec67d8b07c04f566e4e6c15ebc89d5f18be12d0	RX_REQ_WHY
auto-caps-simdna	wild-datetime-moment-iso8601	whole-subject	changed	39d42bf86aeb5113226e09d79bbac2038bbdc5e9d7932751baf31bd3e6aab9ac	6833afe4bb87e2720da51ebe56e964b0d8723c2739ab34e81003db74c657c5ee	RX_REQ_WHY
auto-caps-simdna	wild-logparse-base10num-grok	plain	identical	f2177062d504ca965140a89c51d92754ee53f2d5fbaf285cde409e2826fd23f1	f2177062d504ca965140a89c51d92754ee53f2d5fbaf285cde409e2826fd23f1	RX_REQ_WHY
auto-caps-simdna	wild-logparse-base10num-grok	whole-subject	identical	6e56f0f7a22f8eb44ee471ed092e8ef7e7b65bbe9a6ea63da165e6ce59ecb5d3	6e56f0f7a22f8eb44ee471ed092e8ef7e7b65bbe9a6ea63da165e6ce59ecb5d3	RX_REQ_WHY
auto-caps-simdna	wild-logparse-base10num-noatomic	plain	identical	eff5afca0190627a3b99a92bcce806c2b12aa71fd8fa428ab25f32794ca05e84	eff5afca0190627a3b99a92bcce806c2b12aa71fd8fa428ab25f32794ca05e84	RX_REQ_WHY
auto-caps-simdna	wild-logparse-base10num-noatomic	whole-subject	identical	03f2e69ced619a68ec0ad9c0600b94ea4245832e9fdd7613f1d453d7c9642f8a	03f2e69ced619a68ec0ad9c0600b94ea4245832e9fdd7613f1d453d7c9642f8a	RX_REQ_WHY
auto-caps-simdna	wild-logparse-quotedstring-grok	plain	identical	763a3befbc6d76f4364a0eb6f355554d4541847a01e9afeacc094c742601c0d3	763a3befbc6d76f4364a0eb6f355554d4541847a01e9afeacc094c742601c0d3	RX_REQ_WHY
auto-caps-simdna	wild-logparse-quotedstring-grok	whole-subject	identical	45a9fec53239c0fe995d5c410490888e52100893423a96c6b035660eb2676b04	45a9fec53239c0fe995d5c410490888e52100893423a96c6b035660eb2676b04	RX_REQ_WHY
auto-caps-simdna	wild-logparse-quotedstring-noatomic	plain	identical	957dce6a1b34136d2697efb89bd843d19eadc2361690ed3bcc1be88bca0634bb	957dce6a1b34136d2697efb89bd843d19eadc2361690ed3bcc1be88bca0634bb	RX_REQ_WHY
auto-caps-simdna	wild-logparse-quotedstring-noatomic	whole-subject	identical	89b26b186b1594be13bcef55a51192523c42e3c7f2ed3909aa66a10bcf1ba22f	89b26b186b1594be13bcef55a51192523c42e3c7f2ed3909aa66a10bcf1ba22f	RX_REQ_WHY
auto-caps-simdna	wild-logparse-syslogbase-expanded	plain	changed	b5c6fb7726cd9345f23b294a629b2bee8ff72332e8e26d3675a5c12551ea5d95	9a368a88273151ce3bd534bbe9ab45ba0fa04ad137bab9684823f1ca0c4e6cac	RX_REQ_WHY
auto-caps-simdna	wild-logparse-syslogbase-expanded	whole-subject	changed	e2d2f814d0ff6d3fdd9044fb6c01d3aa36b836a236467f913fa8989bb6bdcbd8	88d4b59ca5019068ef23648f81fba023008ed6fc3b175c3cad91347cce63a771	RX_REQ_WHY
auto-caps-simdna	wild-logparse-winpath-grok	plain	identical	79fdd5fd3b56f56f7a317e740420ab233c03d1de8b93b69be441574762da4235	79fdd5fd3b56f56f7a317e740420ab233c03d1de8b93b69be441574762da4235	RX_REQ_WHY
auto-caps-simdna	wild-logparse-winpath-grok	whole-subject	identical	9d20f2606a8a5f5503b02b8299616583cf330a1e88d7ad242295395b5455d8a2	9d20f2606a8a5f5503b02b8299616583cf330a1e88d7ad242295395b5455d8a2	RX_REQ_WHY
auto-caps-simdna	wild-secrets-aws-access-key-id	plain	identical	896ef101637926d4548e00afdc8be4452d75000b87c5329fd718c675e3b24416	896ef101637926d4548e00afdc8be4452d75000b87c5329fd718c675e3b24416	RX_REQ_WHY
auto-caps-simdna	wild-secrets-aws-access-key-id	whole-subject	identical	adaaa1d7d1b3a03f58bcf1a55199fd170b926aedbbf19ced9b2e0ed2a4c4ef54	adaaa1d7d1b3a03f58bcf1a55199fd170b926aedbbf19ced9b2e0ed2a4c4ef54	RX_REQ_WHY
auto-caps-simdna	wild-secrets-github-pat	plain	identical	8318f533ae08de1206489b4403feea72a1c74a29e9832dfabcec0e6f040ea0fe	8318f533ae08de1206489b4403feea72a1c74a29e9832dfabcec0e6f040ea0fe	RX_REQ_WHY
auto-caps-simdna	wild-secrets-github-pat	whole-subject	identical	1b1a0501a0ef50ca10439ad299dd4f2b1182573607b73bdbb80543b49976a8a9	1b1a0501a0ef50ca10439ad299dd4f2b1182573607b73bdbb80543b49976a8a9	RX_REQ_WHY
auto-caps-simdna	wild-secrets-slack-webhook-url	plain	identical	3387461e5f029f212374a1cf20c9417e2cc4bdff56e41b7c5d4a2dd2785c7b8b	3387461e5f029f212374a1cf20c9417e2cc4bdff56e41b7c5d4a2dd2785c7b8b	RX_REQ_WHY
auto-caps-simdna	wild-secrets-slack-webhook-url	whole-subject	identical	0f643c3f73e959f658d3cf1c12074b4963e761116849f297e90ac90b4ca2383b	0f643c3f73e959f658d3cf1c12074b4963e761116849f297e90ac90b4ca2383b	RX_REQ_WHY
