# program_identity v2; subbench=capability@0.1; engine=pcrec; old=6ef76820; new=ce658cb7
# binaries: 6ef76820=171d9a6f3ebda89b7cddb65c4ba296d3267de6757eadd8c5dd2265e23afbadc5; ce658cb7=f84d06e05edfa0e0315cc2f6c0558f66fd1e0dd3888827149020be86b705a49c
# normalization v2 (one artifact at a time; the SAME function as the records' engine_metadata.program_sha256): C comments removed and blank runs collapsed, the PCREC_RX_ABI_H block, the unread rx_info initializer and every UNREFERENCED #define dropped; everything else compared verbatim (.c + .h, emitted WITHOUT -fcomments); the sha columns ARE program_sha256 values
# generated by: tools/program_identity.py (docs/design/null_band_v1.md)
# config auto-caps-simdna: flags `--features all`; records capability@0.1__pcrec_6ef76820_auto-caps-simdna__budu-ryzen1600__20260923T200117Z.jsonl / capability@0.1__pcrec_ce658cb7_auto-caps-simdna__budu-ryzen1600__20260925T231327Z.jsonl
# config auto-nocaps-simdna: flags `--features all --no-captures`; records capability@0.1__pcrec_6ef76820_auto-nocaps-simdna__budu-ryzen1600__20260923T203241Z.jsonl / capability@0.1__pcrec_ce658cb7_auto-nocaps-simdna__budu-ryzen1600__20260925T234500Z.jsonl
# config vm-caps-simdna: flags `--features all --engine=vm`; records capability@0.1__pcrec_6ef76820_vm-caps-simdna__budu-ryzen1600__20260923T210008Z.jsonl / capability@0.1__pcrec_ce658cb7_vm-caps-simdna__budu-ryzen1600__20260925T215210Z.jsonl
# config vm-in-caps-simdna: flags `--features all --engine=vm`; records capability@0.1__pcrec_6ef76820_vm-in-caps-simdna__budu-ryzen1600__20260923T214059Z.jsonl / capability@0.1__pcrec_ce658cb7_vm-in-caps-simdna__budu-ryzen1600__20260925T223351Z.jsonl
# verdicts: changed=72, identical=425, refused-both=15
config	pattern_id	form	verdict	old_sha256	new_sha256	ignored_one_sided_macros
auto-caps-simdna	currency-lookbehind-fixed	plain	identical	4df296e8870483a6db63e166eebe82bafb76b03c3c8e1f8724b45bdc827d8e59	4df296e8870483a6db63e166eebe82bafb76b03c3c8e1f8724b45bdc827d8e59	-
auto-caps-simdna	currency-lookbehind-fixed	whole-subject	identical	a6b3a5ef638cefb75b5a5bca9d25a1a1f9870d47b88e99fe4d5ed3f2c7a7e982	a6b3a5ef638cefb75b5a5bca9d25a1a1f9870d47b88e99fe4d5ed3f2c7a7e982	-
auto-caps-simdna	date-nested-plus	plain	identical	3a631a83009b5b598b5f0316a88d8a6dee2eefe4ecd2cd0f709338b2cd38e7ef	3a631a83009b5b598b5f0316a88d8a6dee2eefe4ecd2cd0f709338b2cd38e7ef	-
auto-caps-simdna	date-nested-plus	whole-subject	identical	ff02fe4b330c8b95fb32fd0a260a2bfbaa2ea60623e4161727b6a94048fa20e1	ff02fe4b330c8b95fb32fd0a260a2bfbaa2ea60623e4161727b6a94048fa20e1	-
auto-caps-simdna	doubled-word	plain	changed	a225610104d166701366dbe6957d58b62fc43e353e12e36934d33af54958500d	2619d33840ee5705ae8e13b61f3f20425afdcc0c337b347896475d3f21e3540f	-
auto-caps-simdna	doubled-word	whole-subject	changed	2bddfc83cbe85f1f838098c50c53cf7c83f137731f936609299425e7de380dd7	6b8ad85f8be43cb6b60f355e7d9d66792ea9e19612f1ada885ebb062346b2558	-
auto-caps-simdna	dup-param-detect	plain	changed	c93c16f3991609d6ae1af6fbe7bcab28b3d0034f3fbacd2b72e907645cb498d3	d8b4d20c713dd600ab325c076c15adea6f25be6d7350bdcdc7fed62fcd848e07	-
auto-caps-simdna	dup-param-detect	whole-subject	changed	ba996218dac4dab1f61cfc198a8059d4aacf0d30739dcaed2f99dca11fb9f451	e3bde34791cbfda077b8ef164c693b4d7e1a964db583b4b9216f1d8b6a592384	-
auto-caps-simdna	email-local-nodup	plain	identical	fc4d04341d9e17138c1c0be18ff4835e1214517fa04f44c2f20203b7f169cf2f	fc4d04341d9e17138c1c0be18ff4835e1214517fa04f44c2f20203b7f169cf2f	-
auto-caps-simdna	email-local-nodup	whole-subject	identical	b5634a747f80af858c74fb9f514520cd73fed8e8927fc3d127fa537ddd63ca84	b5634a747f80af858c74fb9f514520cd73fed8e8927fc3d127fa537ddd63ca84	-
auto-caps-simdna	email-nested-plus	plain	identical	a15cf254303015d5f2d2992894100f0a588195bb6fd15b6e5b1789cf50379ff8	a15cf254303015d5f2d2992894100f0a588195bb6fd15b6e5b1789cf50379ff8	-
auto-caps-simdna	email-nested-plus	whole-subject	identical	e422d8fe881e4d27c13ae1a3815310f96e68e54f19619bd71925d803ce7e7e33	e422d8fe881e4d27c13ae1a3815310f96e68e54f19619bd71925d803ce7e7e33	-
auto-caps-simdna	evil-alt-nested	plain	identical	58174192662dd89aaa76da7bc16b3840bae8acf0fa2ea393c62faa6d7ced2e54	58174192662dd89aaa76da7bc16b3840bae8acf0fa2ea393c62faa6d7ced2e54	-
auto-caps-simdna	evil-alt-nested	whole-subject	identical	2338c35af6c04a3e999b98332e188e93194378f19efe8493fb5e8ceaacce2ddd	2338c35af6c04a3e999b98332e188e93194378f19efe8493fb5e8ceaacce2ddd	-
auto-caps-simdna	file-ext-order	plain	identical	4a8874884cdfc5ff973bfc622789516404ce49e48c1601eccca6b16f80ea56d4	4a8874884cdfc5ff973bfc622789516404ce49e48c1601eccca6b16f80ea56d4	-
auto-caps-simdna	file-ext-order	whole-subject	identical	cc4ee2e83aa17907fb5fc747e3abcfd033a76f253f54c12f570db5a306404601	cc4ee2e83aa17907fb5fc747e3abcfd033a76f253f54c12f570db5a306404601	-
auto-caps-simdna	float-literal-bound	plain	identical	d1070dd2c7aad38ee78881a0b7ab2bedebe6b60717abf54b90409611be0db235	d1070dd2c7aad38ee78881a0b7ab2bedebe6b60717abf54b90409611be0db235	-
auto-caps-simdna	float-literal-bound	whole-subject	identical	3c7c79ed5f1865a585e09bc8cb5f9c82c1ee66f9cf7e98aabe30d817f782d8d1	3c7c79ed5f1865a585e09bc8cb5f9c82c1ee66f9cf7e98aabe30d817f782d8d1	-
auto-caps-simdna	floor-byte	plain	identical	5c097ce25ac62151dee2dc5c41771a2f956a9a8903a8403feee449df9a4e750b	5c097ce25ac62151dee2dc5c41771a2f956a9a8903a8403feee449df9a4e750b	-
auto-caps-simdna	floor-byte	whole-subject	identical	5c0098cb8c06df0dad21d246529e52b6141d44dd3b5dbcd1b9769c9482edbb2c	5c0098cb8c06df0dad21d246529e52b6141d44dd3b5dbcd1b9769c9482edbb2c	-
auto-caps-simdna	high-byte-run	plain	identical	46173d18958e672ecf008e344a00bed76bf092c7c250f2ece2fbc834c0a04dd4	46173d18958e672ecf008e344a00bed76bf092c7c250f2ece2fbc834c0a04dd4	-
auto-caps-simdna	high-byte-run	whole-subject	identical	2253ac8c86f1922e55384fb017c71cb12925fe427c2e8862ded0af2fea1f940c	2253ac8c86f1922e55384fb017c71cb12925fe427c2e8862ded0af2fea1f940c	-
auto-caps-simdna	ipv4-near-miss	plain	identical	f8774c973676dc6cbb1d26fcdd5e23e5baac114292c8c5edbc7f8c4e8a4a92e0	f8774c973676dc6cbb1d26fcdd5e23e5baac114292c8c5edbc7f8c4e8a4a92e0	-
auto-caps-simdna	ipv4-near-miss	whole-subject	identical	00d7e28453f1b4bcf50d1b5aefa1273666e93d601b54bd1bbdbc23d5b3c30cb3	00d7e28453f1b4bcf50d1b5aefa1273666e93d601b54bd1bbdbc23d5b3c30cb3	-
auto-caps-simdna	keyword-prefix-order	plain	identical	3b682a7b6101864807828d9d2bf186fd3ca4a31356408932338892a5d7f5632f	3b682a7b6101864807828d9d2bf186fd3ca4a31356408932338892a5d7f5632f	-
auto-caps-simdna	keyword-prefix-order	whole-subject	identical	39422ca0e0f6fdd650555c3b1df36c9127075bbbb49c57cfe76ac7b2f746da21	39422ca0e0f6fdd650555c3b1df36c9127075bbbb49c57cfe76ac7b2f746da21	-
auto-caps-simdna	logparse-atomic	plain	identical	f2c0cc53acc345c186490d258eaf426338dc7eba8d98740bc4dcdc6c35f5a515	f2c0cc53acc345c186490d258eaf426338dc7eba8d98740bc4dcdc6c35f5a515	-
auto-caps-simdna	logparse-atomic	whole-subject	identical	6039412c9df148bd12be33a1ec017889d12010ced97cbaa80fa25c72eb61d1f1	6039412c9df148bd12be33a1ec017889d12010ced97cbaa80fa25c72eb61d1f1	-
auto-caps-simdna	logparse-atomic-removed	plain	identical	2e6fb2745ce732ca36a47d95f536e245995a224dbe9726f1bde4e3d43bc0d299	2e6fb2745ce732ca36a47d95f536e245995a224dbe9726f1bde4e3d43bc0d299	-
auto-caps-simdna	logparse-atomic-removed	whole-subject	identical	baa56ec6a2f10a716e2bf1fea639ed0b3f961f057ef491a0db74e0afa30c1ad6	baa56ec6a2f10a716e2bf1fea639ed0b3f961f057ef491a0db74e0afa30c1ad6	-
auto-caps-simdna	mojibake-curly-quote	plain	identical	13657b84a25754363ffcd726859cb99ff85ad96ba11290b8557d262399f8072d	13657b84a25754363ffcd726859cb99ff85ad96ba11290b8557d262399f8072d	-
auto-caps-simdna	mojibake-curly-quote	whole-subject	identical	273f2635816ec86965a01d194ddf08c2691ae194c453fd736bcb666b655f487b	273f2635816ec86965a01d194ddf08c2691ae194c453fd736bcb666b655f487b	-
auto-caps-simdna	negation-scope-lookbehind-var	plain	refused-both	-	-	-
auto-caps-simdna	negation-scope-lookbehind-var	whole-subject	refused-both	-	-	-
auto-caps-simdna	nested-comment-rec	plain	identical	d3cc80682f718544a9f33bf1b11aaee70210010ac7c40b38f784c9b971d2689c	d3cc80682f718544a9f33bf1b11aaee70210010ac7c40b38f784c9b971d2689c	-
auto-caps-simdna	nested-comment-rec	whole-subject	identical	4d8ee1b437bf2e999e2a6568a59bfa38806c8238c26d10f6bed75b8616c0eaa6	4d8ee1b437bf2e999e2a6568a59bfa38806c8238c26d10f6bed75b8616c0eaa6	-
auto-caps-simdna	numeric-id-nested-plus	plain	identical	f729b520227c4e9b1e159f6acff3377dd991ab078d4081678b4c319ea87afea0	f729b520227c4e9b1e159f6acff3377dd991ab078d4081678b4c319ea87afea0	-
auto-caps-simdna	numeric-id-nested-plus	whole-subject	identical	e3f56dd055b14cb02b8a192e30530fb68a7b824612b499b14ce8c39df7dfaf2c	e3f56dd055b14cb02b8a192e30530fb68a7b824612b499b14ce8c39df7dfaf2c	-
auto-caps-simdna	phone-list-nested-plus	plain	identical	fc687528465d76c6f595f682f9c673b14fecef120b2058650db8d7607be969f0	fc687528465d76c6f595f682f9c673b14fecef120b2058650db8d7607be969f0	-
auto-caps-simdna	phone-list-nested-plus	whole-subject	identical	decc63c5f38aa590b6c97184b8dbdfdf45a3258858de402d807c2dd709e7690b	decc63c5f38aa590b6c97184b8dbdfdf45a3258858de402d807c2dd709e7690b	-
auto-caps-simdna	phone-palindrome-6	plain	changed	b3863f12f0445541e932481e66ee45474d71d8e76d62eaee646cbb674398cfc2	be92197b08a5a7838fe3d2fedcb1888e2d91d05188f8c3830b81236d3f20f3e1	-
auto-caps-simdna	phone-palindrome-6	whole-subject	changed	a994874378ceeb75486b6d1e1967c89ac77e77917bba6dbf4f45ccaeee892b87	a8af373da679d9779ea608fd17d89352956ad601886ff3f6e342a2da51d35289	-
auto-caps-simdna	pwd-strength-chain	plain	identical	08a25c2722ff7011311f63e6b375cfb82aa7d2e52da93a4956c2cc5a02bdeddc	08a25c2722ff7011311f63e6b375cfb82aa7d2e52da93a4956c2cc5a02bdeddc	-
auto-caps-simdna	pwd-strength-chain	whole-subject	identical	f34a3721ed31e1d80d39db109c179513ab1aa74643011cb94816f66ec06e7624	f34a3721ed31e1d80d39db109c179513ab1aa74643011cb94816f66ec06e7624	-
auto-caps-simdna	quoted-delim-match	plain	changed	2d7e6597a63749f0e67d52e7f065f9a11b15bb054fda1363383295aea7faa8ec	cf60d132181f8bfe0aa1b2f68456e0d55c5af7a95cd940a10de91f1da8cb6101	-
auto-caps-simdna	quoted-delim-match	whole-subject	changed	f23d61f8bfb3354af5dc00745d764846d0ff1d4c49ecfb8934a89c82cce1f81b	9c07f17a95e0b34140042c97375161e1c0734cf8e9bcd6f417939e28eb75972f	-
auto-caps-simdna	router-prefix-order	plain	identical	d2da7e2e86e12af29a7d1907f66876a0d4f0b296c715fd4a241fc92e534103e2	d2da7e2e86e12af29a7d1907f66876a0d4f0b296c715fd4a241fc92e534103e2	-
auto-caps-simdna	router-prefix-order	whole-subject	identical	f0ed768240b7ec1708a6a876c1c264558db9726e111c2fb6cfc29b9366ecef0a	f0ed768240b7ec1708a6a876c1c264558db9726e111c2fb6cfc29b9366ecef0a	-
auto-caps-simdna	tag-depth3-bound	plain	changed	669eeb7cfd7e83c621f734c69c6575fc33acc3984762d824c23879fad5aeabfa	46d57e641e654ced4ca9c4820528d418fd5ad281320838c8f6d18db4c4effd2f	-
auto-caps-simdna	tag-depth3-bound	whole-subject	changed	4bec8ae5fe73a410db5415c7da8484077070593c8f83851282378fcee77b3e98	6d1fedd017e2f6c5f2d861e4d5541feced5648f4e18223b75b77f9f618e65dd8	-
auto-caps-simdna	tag-pair-match	plain	changed	fcd8e15370d52aaca19a796b4e8879dc8a7e1e7db650c4273e8fcdf9a44fbd72	d7fa0b0a17d7c694239479397af19b061bb2b2c84c6ed4ee3906a4c87c7d6e0a	-
auto-caps-simdna	tag-pair-match	whole-subject	changed	f922cb9aae16ad79a20ed1bda092867c810a4d51d48c254cd84d8be9aed95614	3c1e26af4c6616ae50f715ef3df7633dc0db4ddd5d82ab3946f1782386180afe	-
auto-caps-simdna	trim-nested-star	plain	identical	4e420a5c0745560f7d8f6a21aaa08b98f6389d3df1972593c3a42322bc9b2582	4e420a5c0745560f7d8f6a21aaa08b98f6389d3df1972593c3a42322bc9b2582	-
auto-caps-simdna	trim-nested-star	whole-subject	identical	73d8c2a6519c447780c485a3d0a2128392dd8faf1d11b85a6c03088bcc6bdfb0	73d8c2a6519c447780c485a3d0a2128392dd8faf1d11b85a6c03088bcc6bdfb0	-
auto-caps-simdna	utf8-lead-no-cont	plain	identical	d7c5e81969ae11d2cb986259e8323acd0a8f93f76701a238972117c34e63e181	d7c5e81969ae11d2cb986259e8323acd0a8f93f76701a238972117c34e63e181	-
auto-caps-simdna	utf8-lead-no-cont	whole-subject	identical	1a5d56b8899019c7b3a87ac616532f989ab9ce9c7a000c4aefcaf7f07888026d	1a5d56b8899019c7b3a87ac616532f989ab9ce9c7a000c4aefcaf7f07888026d	-
auto-caps-simdna	uuid-near-miss	plain	identical	bdbd025a7fdbf307795f91fe2cbc9f3e5d6c183e0772fb7d30f1f758b5e8243b	bdbd025a7fdbf307795f91fe2cbc9f3e5d6c183e0772fb7d30f1f758b5e8243b	-
auto-caps-simdna	uuid-near-miss	whole-subject	identical	f89dc30f4f18b736daa10f1e546a73eaf7a14b44ec910da35d528b6db5463cb9	f89dc30f4f18b736daa10f1e546a73eaf7a14b44ec910da35d528b6db5463cb9	-
auto-caps-simdna	wild-codegrammar-json-array-begin	plain	identical	9f9c5f5e07beda18e77fc92971b47be4fcf3ed7de43adc6eaddf0c75051f366b	9f9c5f5e07beda18e77fc92971b47be4fcf3ed7de43adc6eaddf0c75051f366b	-
auto-caps-simdna	wild-codegrammar-json-array-begin	whole-subject	identical	c20696348a22b5085c10234240045d7a9f36ae1e4c62493b8b00447dc3e035ef	c20696348a22b5085c10234240045d7a9f36ae1e4c62493b8b00447dc3e035ef	-
auto-caps-simdna	wild-codegrammar-json-constant	plain	identical	f9d689ae4f5ce09b3b813e5e222c0934bb0ad49e8f8c1c02afd3888e50400b56	f9d689ae4f5ce09b3b813e5e222c0934bb0ad49e8f8c1c02afd3888e50400b56	-
auto-caps-simdna	wild-codegrammar-json-constant	whole-subject	identical	2deb84b7c5c0d9a8ca860968577ec5433d45dee4fff7c6f5ee1a6b490dfc0573	2deb84b7c5c0d9a8ca860968577ec5433d45dee4fff7c6f5ee1a6b490dfc0573	-
auto-caps-simdna	wild-codegrammar-json-number-extended	plain	identical	e80e70b8b89ddd2ba4fe8240a27a6c5e8b40e7683d26f8fc7cf60dd9dd8854f9	e80e70b8b89ddd2ba4fe8240a27a6c5e8b40e7683d26f8fc7cf60dd9dd8854f9	-
auto-caps-simdna	wild-codegrammar-json-number-extended	whole-subject	identical	baef32076bbe35b0f14ce84dcbcb0d56b70a99bfff0b14bc0a02cd754d976c9d	baef32076bbe35b0f14ce84dcbcb0d56b70a99bfff0b14bc0a02cd754d976c9d	-
auto-caps-simdna	wild-codegrammar-json-object-begin	plain	identical	c7a6549e88ee99818e1c24ca1a72042117e890351263b5807d2b21f5ee27bf39	c7a6549e88ee99818e1c24ca1a72042117e890351263b5807d2b21f5ee27bf39	-
auto-caps-simdna	wild-codegrammar-json-object-begin	whole-subject	identical	3038afb1b7d51d860be545a936a9d8935f145bcb86437eb44bc9d2b424bd26f6	3038afb1b7d51d860be545a936a9d8935f145bcb86437eb44bc9d2b424bd26f6	-
auto-caps-simdna	wild-codegrammar-json-stringcontent-escape	plain	identical	48eb369ce0912310d43ea4f2fb397fc9887963842c8bfea0790968f12a2bdf46	48eb369ce0912310d43ea4f2fb397fc9887963842c8bfea0790968f12a2bdf46	-
auto-caps-simdna	wild-codegrammar-json-stringcontent-escape	whole-subject	identical	b931cc7a83a981e706246d012af58d353585fbcedc39bf0a7c10d7bfc8d4f2c6	b931cc7a83a981e706246d012af58d353585fbcedc39bf0a7c10d7bfc8d4f2c6	-
auto-caps-simdna	wild-datetime-datefinder-alternation	plain	refused-both	-	-	-
auto-caps-simdna	wild-datetime-datefinder-alternation	whole-subject	refused-both	-	-	-
auto-caps-simdna	wild-datetime-moment-iso8601	plain	identical	5dddad01a11804171264fe36838755e1a961fe4ab01bbd920532c29ac44e24be	5dddad01a11804171264fe36838755e1a961fe4ab01bbd920532c29ac44e24be	-
auto-caps-simdna	wild-datetime-moment-iso8601	whole-subject	identical	b9dc3f9110b741765efca398f42273ed8453c0876e110db0e7e7251febc5c06a	b9dc3f9110b741765efca398f42273ed8453c0876e110db0e7e7251febc5c06a	-
auto-caps-simdna	wild-logparse-base10num-grok	plain	identical	5d63ff45e54f31229cf8fd6f008c78e529efe3b65ff20f8c0a87989821dcd0e2	5d63ff45e54f31229cf8fd6f008c78e529efe3b65ff20f8c0a87989821dcd0e2	-
auto-caps-simdna	wild-logparse-base10num-grok	whole-subject	identical	c3d206ea65ebbe613f05549015d62e2b4f4ec067999149a79a694b5c1bb7faa0	c3d206ea65ebbe613f05549015d62e2b4f4ec067999149a79a694b5c1bb7faa0	-
auto-caps-simdna	wild-logparse-base10num-noatomic	plain	identical	7e81da28abfe3ea6948f3ff792a56979b00ac0ff31992e88870e5342381611b3	7e81da28abfe3ea6948f3ff792a56979b00ac0ff31992e88870e5342381611b3	-
auto-caps-simdna	wild-logparse-base10num-noatomic	whole-subject	identical	3d8d53876098b7e4ac2863b478932e3c5ba3227f58086440d17a36fc86801f84	3d8d53876098b7e4ac2863b478932e3c5ba3227f58086440d17a36fc86801f84	-
auto-caps-simdna	wild-logparse-quotedstring-grok	plain	identical	7075d9ffc4652b30deeb1e02cadd2a5c3a897d825da2eb8b49b9d1865bcead97	7075d9ffc4652b30deeb1e02cadd2a5c3a897d825da2eb8b49b9d1865bcead97	-
auto-caps-simdna	wild-logparse-quotedstring-grok	whole-subject	identical	be8ff99f8b759e3a3f3a621c7ee0f8ff0d06c0af212e560a7db1a1b02fbf0a9a	be8ff99f8b759e3a3f3a621c7ee0f8ff0d06c0af212e560a7db1a1b02fbf0a9a	-
auto-caps-simdna	wild-logparse-quotedstring-noatomic	plain	identical	f2f69a3bca5246688eb9efdd78ab2412ba1c97e381a6ef1d3090eab6de562e71	f2f69a3bca5246688eb9efdd78ab2412ba1c97e381a6ef1d3090eab6de562e71	-
auto-caps-simdna	wild-logparse-quotedstring-noatomic	whole-subject	identical	74ba52c08b589dd2b14db7db33bf6e859b884b5feab129836d9e2f2c20f08ee1	74ba52c08b589dd2b14db7db33bf6e859b884b5feab129836d9e2f2c20f08ee1	-
auto-caps-simdna	wild-logparse-syslogbase-expanded	plain	identical	53e68aeeb08d873debc983ce17e7fa5b56d7464be16f472b9d4b854fab7a3b80	53e68aeeb08d873debc983ce17e7fa5b56d7464be16f472b9d4b854fab7a3b80	-
auto-caps-simdna	wild-logparse-syslogbase-expanded	whole-subject	identical	b2ef0e64d3403cbcaee57dc781c8d8b35aea881df88956101b4519cf2cd56630	b2ef0e64d3403cbcaee57dc781c8d8b35aea881df88956101b4519cf2cd56630	-
auto-caps-simdna	wild-logparse-winpath-grok	plain	identical	ab4c523c626d5246b5f89d6e28245e0f6b260482fa11b0cee94b495dc260e048	ab4c523c626d5246b5f89d6e28245e0f6b260482fa11b0cee94b495dc260e048	-
auto-caps-simdna	wild-logparse-winpath-grok	whole-subject	identical	e78a34a1a34f4996ed51c4a785f2759fc38f1cfed99b3d93b738ebf49d720a50	e78a34a1a34f4996ed51c4a785f2759fc38f1cfed99b3d93b738ebf49d720a50	-
auto-caps-simdna	wild-secrets-aws-access-key-id	plain	identical	333603db3cc2190f25532d0962b62fed3a8ae0be7f08f445daccf782a92978e9	333603db3cc2190f25532d0962b62fed3a8ae0be7f08f445daccf782a92978e9	-
auto-caps-simdna	wild-secrets-aws-access-key-id	whole-subject	identical	a9a7214dae3c1d1a3d4b8f166ad8cb1b2afdf974da0d6305cfbbf6ba4961a566	a9a7214dae3c1d1a3d4b8f166ad8cb1b2afdf974da0d6305cfbbf6ba4961a566	-
auto-caps-simdna	wild-secrets-github-pat	plain	identical	7dd8207137f1a99795a4055a824e66b27013db874c416920b8a5430643d8edad	7dd8207137f1a99795a4055a824e66b27013db874c416920b8a5430643d8edad	-
auto-caps-simdna	wild-secrets-github-pat	whole-subject	identical	8197dde559ec73da241f47e405117dbeb752b33bddc385ef087d300d88b0d875	8197dde559ec73da241f47e405117dbeb752b33bddc385ef087d300d88b0d875	-
auto-caps-simdna	wild-secrets-slack-webhook-url	plain	identical	a520251d54a3f8252660ba2b015e23f2d94ad075929232fc173139f481f2ea47	a520251d54a3f8252660ba2b015e23f2d94ad075929232fc173139f481f2ea47	-
auto-caps-simdna	wild-secrets-slack-webhook-url	whole-subject	identical	ed01be85fd8834522c2687d838bd2055ca640def37613ebb085655f03a7c5497	ed01be85fd8834522c2687d838bd2055ca640def37613ebb085655f03a7c5497	-
auto-caps-simdna	wild-secrets-username-password-pair	plain	identical	4b9389658e14c8e4c4ae76ae037fcd35861271d3004a0fe56d97db10e95dbe21	4b9389658e14c8e4c4ae76ae037fcd35861271d3004a0fe56d97db10e95dbe21	-
auto-caps-simdna	wild-secrets-username-password-pair	whole-subject	identical	a9e7788257581d8e7ade09b1f218141e2012f90abd79d2228c95568a627d0a63	a9e7788257581d8e7ade09b1f218141e2012f90abd79d2228c95568a627d0a63	-
auto-caps-simdna	wild-semdiv-altorder-foo-foobar-rustregex	plain	identical	5ad2a23b415c930e9dc657b5e6a981b912d214d5458761bc2d0b026698731e79	5ad2a23b415c930e9dc657b5e6a981b912d214d5458761bc2d0b026698731e79	-
auto-caps-simdna	wild-semdiv-altorder-foo-foobar-rustregex	whole-subject	identical	0eda66227bfa2e3bc49d2ac33ad7a5414b471099c0ad9acdb7e707c374ae9ad3	0eda66227bfa2e3bc49d2ac33ad7a5414b471099c0ad9acdb7e707c374ae9ad3	-
auto-caps-simdna	wild-semdiv-dollar-trailing-newline-pcre2	plain	identical	5733beb8f6b1db3f039d1b2923a8daa675e92f64a399737f897c4a6445da1024	5733beb8f6b1db3f039d1b2923a8daa675e92f64a399737f897c4a6445da1024	-
