pattern	subject	regime	expected	start	end	nmatches	method	oracle
orig	s-059	match	match	0	5134	-	libpcre2-differential	10.46 2025-08-27
orig	s-060	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-061	match	match	0	2008	-	libpcre2-differential	10.46 2025-08-27
orig	s-062	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-063	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-064	match	match	0	4110	-	libpcre2-differential	10.46 2025-08-27
orig	s-065	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-066	match	match	0	17	-	libpcre2-differential	10.46 2025-08-27
orig	s-067	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-068	match	match	0	5	-	libpcre2-differential	10.46 2025-08-27
orig	s-069	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-070	match	match	0	13	-	libpcre2-differential	10.46 2025-08-27
orig	s-071	match	match	0	30	-	libpcre2-differential	10.46 2025-08-27
orig	s-072	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-073	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-074	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-075	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-076	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-077	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-078	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-079	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-080	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-081	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-082	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-083	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-084	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-000	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-001	search_short	match	0	21	-	libpcre2-differential	10.46 2025-08-27
orig	s-002	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
orig	s-003	search_short	match	0	23	-	libpcre2-differential	10.46 2025-08-27
orig	s-004	search_short	match	0	33	-	libpcre2-differential	10.46 2025-08-27
orig	s-005	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
orig	s-006	search_short	match	0	15	-	libpcre2-differential	10.46 2025-08-27
orig	s-007	search_short	match	0	25	-	libpcre2-differential	10.46 2025-08-27
orig	s-008	search_short	match	0	19	-	libpcre2-differential	10.46 2025-08-27
orig	s-009	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
orig	s-010	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
orig	s-011	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-012	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
orig	s-013	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
orig	s-014	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
orig	s-015	search_short	match	0	17	-	libpcre2-differential	10.46 2025-08-27
orig	s-016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-017	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
orig	s-018	search_short	match	0	17	-	libpcre2-differential	10.46 2025-08-27
orig	s-019	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-020	search_short	match	0	20	-	libpcre2-differential	10.46 2025-08-27
orig	s-021	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
orig	s-022	search_short	match	0	22	-	libpcre2-differential	10.46 2025-08-27
orig	s-023	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
orig	s-024	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
orig	s-025	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
orig	s-026	search_short	match	0	22	-	libpcre2-differential	10.46 2025-08-27
orig	s-027	search_short	match	0	22	-	libpcre2-differential	10.46 2025-08-27
orig	s-028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-029	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-030	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-031	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-032	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-033	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-034	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-035	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-038	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-039	search_short	match	2	17	-	libpcre2-differential	10.46 2025-08-27
orig	s-040	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-041	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-042	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-043	search_short	match	6	22	-	libpcre2-differential	10.46 2025-08-27
orig	s-044	search_short	match	1	17	-	libpcre2-differential	10.46 2025-08-27
orig	s-045	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-046	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-048	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-049	search_short	match	5	21	-	libpcre2-differential	10.46 2025-08-27
orig	s-050	search_short	match	5	17	-	libpcre2-differential	10.46 2025-08-27
orig	s-051	search_short	match	5	21	-	libpcre2-differential	10.46 2025-08-27
orig	s-052	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-053	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-054	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-055	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-056	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-065	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-066	search_short	match	0	17	-	libpcre2-differential	10.46 2025-08-27
orig	s-067	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-068	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
orig	s-069	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-070	search_short	match	0	13	-	libpcre2-differential	10.46 2025-08-27
orig	s-071	search_short	match	0	30	-	libpcre2-differential	10.46 2025-08-27
orig	s-072	search_short	match	1	25	-	libpcre2-differential	10.46 2025-08-27
orig	s-073	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-074	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-075	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-076	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-077	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-078	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-079	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
orig	s-080	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-081	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-082	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-083	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	s-084	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
orig	t-a-valid-addrs	throughput	match	0	25	40330	libpcre2-differential	10.46 2025-08-27
orig	t-b-no-at	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
orig	t-c-long-atom-run	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
factored	s-000	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-001	match	match	0	21	-	libpcre2-differential	10.46 2025-08-27
factored	s-002	match	match	0	6	-	libpcre2-differential	10.46 2025-08-27
factored	s-003	match	match	0	23	-	libpcre2-differential	10.46 2025-08-27
factored	s-004	match	match	0	33	-	libpcre2-differential	10.46 2025-08-27
factored	s-005	match	match	0	6	-	libpcre2-differential	10.46 2025-08-27
factored	s-006	match	match	0	15	-	libpcre2-differential	10.46 2025-08-27
factored	s-007	match	match	0	25	-	libpcre2-differential	10.46 2025-08-27
factored	s-008	match	match	0	19	-	libpcre2-differential	10.46 2025-08-27
factored	s-009	match	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-010	match	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-011	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-012	match	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-013	match	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-014	match	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-015	match	match	0	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-017	match	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-018	match	match	0	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-019	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-020	match	match	0	20	-	libpcre2-differential	10.46 2025-08-27
factored	s-021	match	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-022	match	match	0	22	-	libpcre2-differential	10.46 2025-08-27
factored	s-023	match	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-024	match	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-025	match	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-026	match	match	0	22	-	libpcre2-differential	10.46 2025-08-27
factored	s-027	match	match	0	22	-	libpcre2-differential	10.46 2025-08-27
factored	s-028	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-029	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-030	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-031	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-032	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-033	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-034	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-035	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-036	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-037	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-038	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-039	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-040	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-041	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-042	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-043	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-044	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-045	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-046	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-047	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-048	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-049	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-050	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-051	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-052	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-053	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-054	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-055	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-056	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-057	match	match	0	10252	-	libpcre2-differential	10.46 2025-08-27
factored	s-058	match	match	0	4011	-	libpcre2-differential	10.46 2025-08-27
factored	s-059	match	match	0	5134	-	libpcre2-differential	10.46 2025-08-27
factored	s-060	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-061	match	match	0	2008	-	libpcre2-differential	10.46 2025-08-27
factored	s-062	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-063	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-064	match	match	0	4110	-	libpcre2-differential	10.46 2025-08-27
factored	s-065	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-066	match	match	0	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-067	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-068	match	match	0	5	-	libpcre2-differential	10.46 2025-08-27
factored	s-069	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-070	match	match	0	13	-	libpcre2-differential	10.46 2025-08-27
factored	s-071	match	match	0	30	-	libpcre2-differential	10.46 2025-08-27
factored	s-072	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-073	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-074	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-075	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-076	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-077	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-078	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-079	match	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-080	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-081	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-082	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-083	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-084	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-000	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-001	search_short	match	0	21	-	libpcre2-differential	10.46 2025-08-27
factored	s-002	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
factored	s-003	search_short	match	0	23	-	libpcre2-differential	10.46 2025-08-27
factored	s-004	search_short	match	0	33	-	libpcre2-differential	10.46 2025-08-27
factored	s-005	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
factored	s-006	search_short	match	0	15	-	libpcre2-differential	10.46 2025-08-27
factored	s-007	search_short	match	0	25	-	libpcre2-differential	10.46 2025-08-27
factored	s-008	search_short	match	0	19	-	libpcre2-differential	10.46 2025-08-27
factored	s-009	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-010	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-011	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-012	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-013	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-014	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-015	search_short	match	0	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-017	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-018	search_short	match	0	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-019	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-020	search_short	match	0	20	-	libpcre2-differential	10.46 2025-08-27
factored	s-021	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-022	search_short	match	0	22	-	libpcre2-differential	10.46 2025-08-27
factored	s-023	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-024	search_short	match	0	14	-	libpcre2-differential	10.46 2025-08-27
factored	s-025	search_short	match	0	18	-	libpcre2-differential	10.46 2025-08-27
factored	s-026	search_short	match	0	22	-	libpcre2-differential	10.46 2025-08-27
factored	s-027	search_short	match	0	22	-	libpcre2-differential	10.46 2025-08-27
factored	s-028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-029	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-030	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-031	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-032	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-033	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-034	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-035	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-038	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-039	search_short	match	2	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-040	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-041	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-042	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-043	search_short	match	6	22	-	libpcre2-differential	10.46 2025-08-27
factored	s-044	search_short	match	1	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-045	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-046	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-048	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-049	search_short	match	5	21	-	libpcre2-differential	10.46 2025-08-27
factored	s-050	search_short	match	5	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-051	search_short	match	5	21	-	libpcre2-differential	10.46 2025-08-27
factored	s-052	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-053	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-054	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-055	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-056	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-065	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-066	search_short	match	0	17	-	libpcre2-differential	10.46 2025-08-27
factored	s-067	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-068	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
factored	s-069	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-070	search_short	match	0	13	-	libpcre2-differential	10.46 2025-08-27
factored	s-071	search_short	match	0	30	-	libpcre2-differential	10.46 2025-08-27
factored	s-072	search_short	match	1	25	-	libpcre2-differential	10.46 2025-08-27
factored	s-073	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-074	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-075	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-076	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-077	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-078	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-079	search_short	match	0	16	-	libpcre2-differential	10.46 2025-08-27
factored	s-080	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-081	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-082	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-083	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	s-084	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
factored	t-a-valid-addrs	throughput	match	0	25	40330	libpcre2-differential	10.46 2025-08-27
factored	t-b-no-at	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
factored	t-c-long-atom-run	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
