pattern	subject	regime	expected	start	end	nmatches	method	oracle
iso-ts	s-028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-029	search_short	match	768	792	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-030	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-031	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-032	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-033	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-034	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-035	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-038	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-039	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-040	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-041	search_short	match	0	24	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-042	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-043	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-044	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-045	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-046	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-048	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-049	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-050	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-051	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-052	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-053	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-054	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-055	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-056	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-057	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-058	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-059	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-060	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-061	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-062	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-063	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-064	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-065	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-066	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-067	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-068	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-069	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-070	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-071	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-072	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-073	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-074	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-075	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-076	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-077	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-078	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-079	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-080	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-081	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-082	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-083	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-084	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-085	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-086	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-087	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-088	search_short	match	2241	2265	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-089	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-090	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-091	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-092	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-093	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-094	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-096	search_short	match	1383	1407	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-097	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-098	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-099	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-100	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-101	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-102	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-103	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-104	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-105	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-106	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-107	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-108	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-109	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-110	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	s-111	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
iso-ts	t-016k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
iso-ts	t-016k-hit	throughput	match	4149	4173	3	libpcre2-differential	10.46 2025-08-27
iso-ts	t-064k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
iso-ts	t-064k-hit	throughput	match	4177	4201	12	libpcre2-differential	10.46 2025-08-27
iso-ts	t-256k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
iso-ts	t-256k-hit	throughput	match	4117	4141	48	libpcre2-differential	10.46 2025-08-27
iso-ts	t-1024k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
iso-ts	t-1024k-hit	throughput	match	4109	4133	193	libpcre2-differential	10.46 2025-08-27
ipv4	s-000	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-001	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-002	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-003	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-004	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-005	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-006	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-007	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-008	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-009	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-010	search_short	match	0	13	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-011	search_short	match	212	226	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-012	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-013	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-014	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-015	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-018	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-019	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-020	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-021	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-022	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-023	search_short	match	344	358	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-024	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-025	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-026	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-027	search_short	match	0	11	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-029	search_short	match	175	188	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-030	search_short	match	290	304	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-031	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-032	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-033	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-034	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-035	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-038	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-039	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-040	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-041	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-042	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-043	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-044	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-045	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-046	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-048	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-049	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-050	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-051	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-052	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-053	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-054	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-055	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-056	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-057	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-058	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-059	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-060	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-061	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-062	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-063	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-064	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-065	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-066	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-067	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-068	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-069	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-070	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-071	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-072	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-073	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-074	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-075	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-076	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-077	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-078	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-079	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-080	search_short	match	546	559	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-081	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-082	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-083	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-084	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-085	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-086	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-087	search_short	match	743	757	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-088	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-089	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-090	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-091	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-092	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-093	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-094	search_short	match	2145	2159	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-096	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-097	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-098	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-099	search_short	match	2326	2338	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-100	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-101	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-102	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-103	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-104	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-105	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-106	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-107	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-108	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-109	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-110	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	s-111	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv4	t-016k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv4	t-016k-hit	throughput	match	4227	4240	6	libpcre2-differential	10.46 2025-08-27
ipv4	t-064k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv4	t-064k-hit	throughput	match	4242	4255	24	libpcre2-differential	10.46 2025-08-27
ipv4	t-256k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv4	t-256k-hit	throughput	match	4196	4209	96	libpcre2-differential	10.46 2025-08-27
ipv4	t-1024k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv4	t-1024k-hit	throughput	match	4182	4194	386	libpcre2-differential	10.46 2025-08-27
ipv6	s-000	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-001	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-002	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-003	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-004	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-005	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-006	search_short	match	145	184	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-007	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-008	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-009	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-010	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-011	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-012	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-013	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-014	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-015	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-018	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-019	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-020	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-021	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-022	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-023	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-024	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-025	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-026	search_short	match	292	331	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-027	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-029	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-030	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-031	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-032	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-033	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-034	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-035	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-038	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-039	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-040	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-041	search_short	match	661	700	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-042	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-043	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-044	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-045	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-046	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-048	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-049	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-050	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-051	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-052	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-053	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-054	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-055	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-056	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-057	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-058	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-059	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-060	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-061	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-062	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-063	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-064	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-065	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-066	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-067	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-068	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-069	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-070	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-071	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-072	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-073	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
