pattern	subject	regime	expected	start	end	nmatches	method	oracle
cls-boundary-range	alt-sharedchar-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-nearmiss-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-sharedlead-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-distinctlead-hit	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-mixedwidth-1b	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-mixedwidth-2b	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-mixedwidth-3b	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-mixedwidth-4b	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-cyr64-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	alt-cyr64-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	qnt-plus-lazy-hit	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	qnt-counted3b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	qnt-bounded4b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	qnt-dotbounded-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	qnt-classrun-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-b-ascii-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-b-ascii-miss	search_short	match	0	11	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-b-cyr-pair	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-b-ascii-adjacent-multibyte	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-b-midchar-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-lb-fixed-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-lb-fixed-miss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-lb-varwidth-a-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-lb-neg-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-lb-neg-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-lb-class-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-caret-ml-hit	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-dollar-ml-hit	search_short	match	19	23	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-a-z-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	asr-a-z-miss	search_short	match	9	12	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-l-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-l-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-lu-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-lu-miss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-n-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-notl-hit	search_short	match	3	6	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-notl-miss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-zs-hit	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-greek-scx-witness	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-l-anchored-hit	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-l-anchored-miss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-cyrillic-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-han-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-han-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	prp-latin-hit	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	floor-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	t-64k	throughput	match	128	130	4975	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	t-256k	throughput	match	7	11	20062	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	t-1m	throughput	match	1	7	80658	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	t-64k-lat	throughput	match	1	14	11812	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	t-64k-cyr	throughput	match	410	412	165	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	t-64k-cjk	throughput	match	165	168	551	libpcre2-differential	10.46 2025-08-27
cls-boundary-range	t-64k-asc	throughput	match	1	7	9215	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-boundary-range	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-high-range	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-neg-single-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-cyr-triple	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-mixed-hit	search_short	match	3	5	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-dot-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-dot-rep-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-dot-rep-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-w-ascii-posix-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-digit-pair	search_short	match	0	8	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-space-pair	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-posix-straupperss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-lead-pair-hit	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-neg-cjk-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	cls-allhigh-ascii-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-2b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-3b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-4b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-run3-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-nearmiss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-mixedascii-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-mixedascii-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-cyrrun-hit	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-offset-tail-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-offset-head-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-nfc-decomposed-miss	search_short	match	4	6	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-nfc-precomposed-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-sharps-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-sharps-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	lit-anchored-extra-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-eacute-triple	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-moskva-hit	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-greek-hit	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-kelvin-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-longs-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-classrange-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-negfold-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-strasse-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-strasse-nearmiss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-sigma-final-hit	search_short	match	0	10	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-sigma-capital-hit	search_short	match	0	10	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-turkish-i-capital-miss	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-turkish-i-lower-miss	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-ascii-control-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	ci-ascii-control-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-sharedchar-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-nearmiss-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-sharedlead-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-distinctlead-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-mixedwidth-1b	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-mixedwidth-2b	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-mixedwidth-3b	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-mixedwidth-4b	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-cyr64-hit	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	alt-cyr64-miss	search_short	match	0	26	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	qnt-plus-lazy-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	qnt-counted3b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	qnt-bounded4b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	qnt-dotbounded-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	qnt-classrun-hit	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-b-ascii-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-b-ascii-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-b-cyr-pair	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-b-ascii-adjacent-multibyte	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-b-midchar-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-lb-fixed-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-lb-fixed-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-lb-varwidth-a-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-lb-neg-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-lb-neg-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-lb-class-hit	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-caret-ml-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-dollar-ml-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-a-z-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	asr-a-z-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-l-hit	search_short	match	6	8	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-l-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-lu-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-lu-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-n-hit	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-notl-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-notl-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-zs-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-greek-scx-witness	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-l-anchored-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-l-anchored-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-cyrillic-hit	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-han-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-han-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	prp-latin-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	floor-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-high-range	t-64k	throughput	match	0	6	2306	libpcre2-differential	10.46 2025-08-27
cls-high-range	t-256k	throughput	match	300	304	9203	libpcre2-differential	10.46 2025-08-27
cls-high-range	t-1m	throughput	match	423	427	35996	libpcre2-differential	10.46 2025-08-27
cls-high-range	t-64k-lat	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
cls-high-range	t-64k-cyr	throughput	match	0	12	7214	libpcre2-differential	10.46 2025-08-27
cls-high-range	t-64k-cjk	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
cls-high-range	t-64k-asc	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-boundary-range	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-high-range	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-neg-single-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-cyr-triple	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-mixed-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-dot-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-dot-rep-hit	search_short	match	8	12	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-dot-rep-miss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-w-ascii-posix-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-digit-pair	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-space-pair	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-posix-straupperss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-lead-pair-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-neg-cjk-miss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	cls-allhigh-ascii-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-2b-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-3b-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-4b-hit	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-run3-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-nearmiss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-mixedascii-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-mixedascii-miss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-cyrrun-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-offset-tail-hit	search_short	match	2	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-offset-head-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-nfc-decomposed-miss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-nfc-precomposed-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-sharps-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-sharps-miss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	lit-anchored-extra-miss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-eacute-triple	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-moskva-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-greek-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-kelvin-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-longs-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-classrange-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-negfold-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-strasse-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-strasse-nearmiss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-sigma-final-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-sigma-capital-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-turkish-i-capital-miss	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-turkish-i-lower-miss	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-ascii-control-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	ci-ascii-control-miss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-sharedchar-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-nearmiss-miss	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-sharedlead-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-distinctlead-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-mixedwidth-1b	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-mixedwidth-2b	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-mixedwidth-3b	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-mixedwidth-4b	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-cyr64-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	alt-cyr64-miss	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	qnt-plus-lazy-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	qnt-counted3b-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	qnt-bounded4b-hit	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	qnt-dotbounded-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	qnt-classrun-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-b-ascii-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-b-ascii-miss	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-b-cyr-pair	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-b-ascii-adjacent-multibyte	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-b-midchar-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-lb-fixed-hit	search_short	match	2	3	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-lb-fixed-miss	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-lb-varwidth-a-hit	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-neg-single	asr-lb-neg-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
